Timestamp,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Constant_Col,Label
14/02/2018 08:31:01,80,6,22479,25,17,5206,302,0,Benign
14/02/2018 08:31:01,80,6,11093,42,8,3941,4054,0,Attack
14/02/2018 08:31:01,80,6,87606,30,1,8131,4822,0,Benign
14/02/2018 08:31:01,80,6,54092,24,0,5446,7514,0,Benign
14/02/2018 08:31:01,80,6,41821,35,38,8999,4385,0,Benign
14/02/2018 08:31:01,80,6,43908,39,12,2022,1728,0,Benign
14/02/2018 08:31:01,80,6,22332,41,1,6336,2646,0,Attack
14/02/2018 08:31:01,80,6,54090,3,45,4451,4392,0,Attack
14/02/2018 08:31:01,80,6,85188,45,0,7928,5501,0,Benign
14/02/2018 08:31:01,80,6,45858,48,21,2109,957,0,Benign
14/02/2018 08:31:01,80,6,46876,42,25,2328,3011,0,Benign
14/02/2018 08:31:01,80,6,55847,1,31,8129,3066,0,Benign
14/02/2018 08:31:01,80,6,37391,15,21,5294,7283,0,Attack
14/02/2018 08:31:01,80,6,4933,30,0,2768,2374,0,Attack
14/02/2018 08:31:01,80,6,77371,20,13,1166,5983,0,Benign
14/02/2018 08:31:01,80,6,32177,27,34,8210,276,0,Benign
14/02/2018 08:31:01,80,6,60802,20,42,1884,8273,0,Attack
14/02/2018 08:31:01,80,6,16569,25,0,8533,7075,0,Benign
14/02/2018 08:31:01,80,6,14251,4,7,7202,3661,0,Attack
14/02/2018 08:31:01,80,6,2027,43,37,6540,4521,0,Attack
14/02/2018 08:31:01,80,6,78191,18,33,600,762,0,Benign
14/02/2018 08:31:01,80,6,65511,3,24,7165,3297,0,Benign
14/02/2018 08:31:01,80,6,81119,2,0,2459,3280,0,Benign
14/02/2018 08:31:01,80,6,96159,45,12,-82,4494,0,Benign
14/02/2018 08:31:01,80,6,94561,14,38,6438,2020,0,Benign
14/02/2018 08:31:01,80,6,44216,44,46,3020,2212,0,Attack
14/02/2018 08:31:01,80,6,95708,27,19,1698,5146,0,Benign
14/02/2018 08:31:01,80,6,76507,22,38,347,8021,0,Attack
14/02/2018 08:31:01,80,6,27315,14,16,5859,9966,0,Benign
14/02/2018 08:31:01,80,6,23551,14,10,4703,1788,0,Attack
14/02/2018 08:31:01,80,6,52650,9,41,2466,8878,0,Attack
14/02/2018 08:31:01,80,6,26327,34,16,6449,1997,0,Attack
14/02/2018 08:31:01,80,6,80195,25,14,6762,3981,0,Benign
14/02/2018 08:31:01,80,6,48359,39,11,4601,8163,0,Attack
14/02/2018 08:31:01,80,6,79211,34,13,3645,8420,0,Benign
14/02/2018 08:31:01,80,6,22776,42,5,3089,713,0,Attack
14/02/2018 08:31:01,80,6,1344,3,23,5974,7079,0,Benign
14/02/2018 08:31:01,80,6,64717,13,2,3266,832,0,Attack
14/02/2018 08:31:01,80,6,18278,36,18,9344,9464,0,Benign
14/02/2018 08:31:01,80,6,80021,23,3,4175,3218,0,Attack
14/02/2018 08:31:01,80,6,30835,19,21,7168,1423,0,Attack
14/02/2018 08:31:01,80,6,64300,5,5,6662,3594,0,Benign
14/02/2018 08:31:01,80,6,58782,7,49,4092,7723,0,Attack
14/02/2018 08:31:01,80,6,38571,46,41,970,4535,0,Attack
14/02/2018 08:31:01,80,6,72750,28,25,1085,3405,0,Benign
14/02/2018 08:31:01,80,6,78236,18,29,5721,254,0,Benign
14/02/2018 08:31:01,80,6,39854,12,6,2593,1996,0,Attack
14/02/2018 08:31:01,80,6,93180,23,34,5479,3797,0,Benign
14/02/2018 08:31:01,80,6,95069,24,39,4002,9554,0,Benign
14/02/2018 08:31:01,80,6,28098,42,27,7020,9000,0,Benign
14/02/2018 08:31:01,80,6,25233,25,19,5850,3630,0,Benign
14/02/2018 08:31:01,80,6,25281,9,26,8120,2366,0,Benign
14/02/2018 08:31:01,80,6,90062,34,8,955,5017,0,Benign
14/02/2018 08:31:01,80,6,39657,20,39,9795,2966,0,Benign
14/02/2018 08:31:01,80,6,59897,38,14,2732,5608,0,Attack
14/02/2018 08:31:01,80,6,43602,38,15,9830,523,0,Attack
14/02/2018 08:31:01,80,6,77464,30,23,5426,4298,0,Benign
14/02/2018 08:31:01,80,6,56848,9,4,705,921,0,Attack
14/02/2018 08:31:01,80,6,76366,13,3,4258,2188,0,Attack
14/02/2018 08:31:01,80,6,53480,3,4,8156,4443,0,Attack
14/02/2018 08:31:01,80,6,93313,50,24,8435,1614,0,Benign
14/02/2018 08:31:01,80,6,22504,35,12,7550,3115,0,Attack
14/02/2018 08:31:01,80,6,20292,45,13,795,6720,0,Benign
14/02/2018 08:31:01,80,6,22910,4,28,974,556,0,Attack
14/02/2018 08:31:01,80,6,23560,19,39,7414,9578,0,Benign
14/02/2018 08:31:01,80,6,33449,16,7,3529,3500,0,Benign
14/02/2018 08:31:01,80,6,46399,6,18,3263,65,0,Attack
14/02/2018 08:31:01,80,6,73542,8,15,4045,4456,0,Attack
14/02/2018 08:31:01,80,6,39143,2,40,5202,6216,0,Benign
14/02/2018 08:31:01,80,6,48047,10,45,57,8411,0,Attack
14/02/2018 08:31:01,80,6,53154,18,14,2771,5269,0,Benign
14/02/2018 08:31:01,80,6,49195,44,33,8065,4789,0,Benign
14/02/2018 08:31:01,80,6,91892,6,46,1858,3904,0,Attack
14/02/2018 08:31:01,80,6,92765,30,29,7056,5142,0,Benign
14/02/2018 08:31:01,80,6,91333,31,46,1173,3291,0,Attack
14/02/2018 08:31:01,80,6,88508,19,20,6541,5296,0,Attack
14/02/2018 08:31:01,80,6,63754,28,1,4871,438,0,Benign
14/02/2018 08:31:01,80,6,88070,34,27,8250,4618,0,Attack
14/02/2018 08:31:01,80,6,46620,10,42,210,2262,0,Attack
14/02/2018 08:31:01,80,6,76376,28,4,8831,3257,0,Attack
14/02/2018 08:31:01,80,6,64938,48,39,7169,8661,0,Attack
14/02/2018 08:31:01,80,6,87182,4,0,3554,9257,0,Benign
14/02/2018 08:31:01,80,6,18034,7,5,7424,7156,0,Attack
14/02/2018 08:31:01,80,6,83145,10,16,3537,3373,0,Attack
14/02/2018 08:31:01,80,6,85981,15,35,6688,628,0,Benign
14/02/2018 08:31:01,80,6,94918,6,22,9303,9189,0,Attack
14/02/2018 08:31:01,80,6,5484,44,15,118,3428,0,Attack
14/02/2018 08:31:01,80,6,88305,26,50,7012,5175,0,Benign
14/02/2018 08:31:01,80,6,15024,32,50,2563,3998,0,Attack
14/02/2018 08:31:01,80,6,5710,11,20,1489,1243,0,Attack
14/02/2018 08:31:01,80,6,75843,17,24,4146,2288,0,Benign
14/02/2018 08:31:01,80,6,69258,33,43,5462,4630,0,Attack
14/02/2018 08:31:01,80,6,1944,19,46,8150,8055,0,Benign
14/02/2018 08:31:01,80,6,16477,38,43,9651,5920,0,Benign
14/02/2018 08:31:01,80,6,47001,31,19,5425,827,0,Benign
14/02/2018 08:31:01,80,6,31728,38,44,1781,868,0,Attack
14/02/2018 08:31:01,80,6,49816,10,35,347,7221,0,Attack
14/02/2018 08:31:01,80,6,31683,18,33,7694,6090,0,Attack
14/02/2018 08:31:01,80,6,71751,50,26,9149,9163,0,Attack
14/02/2018 08:31:01,80,6,14609,14,20,6574,3942,0,Attack
14/02/2018 08:31:01,80,6,19921,41,5,9427,7855,0,Benign
14/02/2018 08:31:01,80,6,70549,17,41,4242,6908,0,Attack
14/02/2018 08:31:01,80,6,88971,42,49,9800,7985,0,Benign
14/02/2018 08:31:01,80,6,4015,19,44,2958,6244,0,Attack
14/02/2018 08:31:01,80,6,73248,28,32,6554,7929,0,Benign
14/02/2018 08:31:01,80,6,90328,22,46,7027,5636,0,Attack
14/02/2018 08:31:01,80,6,95913,7,1,4921,6275,0,Benign
14/02/2018 08:31:01,80,6,69072,6,27,3769,324,0,Attack
14/02/2018 08:31:01,80,6,75988,31,32,9308,7118,0,Attack
14/02/2018 08:31:01,80,6,1207,1,32,8794,2524,0,Benign
14/02/2018 08:31:01,80,6,99923,9,18,2109,5979,0,Benign
14/02/2018 08:31:01,80,6,9790,8,12,8560,-85,0,Attack
14/02/2018 08:31:01,80,6,31287,27,0,4613,4739,0,Benign
14/02/2018 08:31:01,80,6,65660,15,3,43,2347,0,Benign
14/02/2018 08:31:01,80,6,2520,35,13,7017,6676,0,Benign
14/02/2018 08:31:01,80,6,64552,1,25,5099,1505,0,Benign
14/02/2018 08:31:01,80,6,26111,31,43,9310,1819,0,Attack
14/02/2018 08:31:01,80,6,39333,23,23,5728,2323,0,Benign
14/02/2018 08:31:01,80,6,6802,6,8,593,6784,0,Benign
14/02/2018 08:31:01,80,6,40884,21,2,7382,8056,0,Benign
14/02/2018 08:31:01,80,6,55152,5,9,5689,2783,0,Attack
14/02/2018 08:31:01,80,6,62275,16,13,8901,5126,0,Attack
14/02/2018 08:31:01,80,6,970,24,39,1836,7209,0,Benign
14/02/2018 08:31:01,80,6,64006,50,43,8970,1231,0,Benign
14/02/2018 08:31:01,80,6,67212,7,10,8128,9889,0,Attack
14/02/2018 08:31:01,80,6,68606,29,23,8468,6841,0,Benign
14/02/2018 08:31:01,80,6,8972,38,10,8313,-72,0,Attack
14/02/2018 08:31:01,80,6,31279,5,45,8435,3314,0,Attack
14/02/2018 08:31:01,80,6,62182,6,33,5320,6001,0,Attack
14/02/2018 08:31:01,80,6,26120,4,17,7660,2528,0,Benign
14/02/2018 08:31:01,80,6,96299,32,2,3351,8825,0,Benign
14/02/2018 08:31:01,80,6,43648,17,7,1064,7134,0,Benign
14/02/2018 08:31:01,80,6,37171,47,16,265,4181,0,Benign
14/02/2018 08:31:01,80,6,82735,19,50,6295,7685,0,Attack
14/02/2018 08:31:01,80,6,73616,37,12,6105,7643,0,Benign
14/02/2018 08:31:01,80,6,84779,44,40,1422,9953,0,Attack
14/02/2018 08:31:01,80,6,59387,19,49,601,7025,0,Attack
14/02/2018 08:31:01,80,6,42298,28,25,9211,3596,0,Benign
14/02/2018 08:31:01,80,6,20601,41,48,7460,2039,0,Benign
14/02/2018 08:31:01,80,6,41887,26,0,716,2795,0,Benign
14/02/2018 08:31:01,80,6,69140,35,12,346,8893,0,Attack
14/02/2018 08:31:01,80,6,36213,33,11,9082,4322,0,Benign
14/02/2018 08:31:01,80,6,63971,42,34,9734,6375,0,Attack
14/02/2018 08:31:01,80,6,61235,50,15,9662,2677,0,Attack
14/02/2018 08:31:01,80,6,4656,48,7,2717,6750,0,Attack
14/02/2018 08:31:01,80,6,87422,26,39,2901,9522,0,Benign
14/02/2018 08:31:01,80,6,77424,39,38,6280,9301,0,Benign
14/02/2018 08:31:01,80,6,67554,4,37,7040,9611,0,Attack
14/02/2018 08:31:01,80,6,32298,33,37,-38,8877,0,Benign
14/02/2018 08:31:01,80,6,15260,9,29,3497,708,0,Attack
14/02/2018 08:31:01,80,6,10491,40,29,512,3759,0,Benign
14/02/2018 08:31:01,80,6,39863,12,31,1832,1593,0,Benign
14/02/2018 08:31:01,80,6,13718,48,33,2122,4668,0,Benign
14/02/2018 08:31:01,80,6,49613,10,4,5786,6495,0,Benign
14/02/2018 08:31:01,80,6,8652,19,4,7870,2459,0,Attack
14/02/2018 08:31:01,80,6,2253,44,5,9473,8364,0,Attack
14/02/2018 08:31:01,80,6,55805,23,32,7440,2601,0,Benign
14/02/2018 08:31:01,80,6,5497,8,50,5371,8319,0,Benign
14/02/2018 08:31:01,80,6,41654,10,27,7113,559,0,Attack
14/02/2018 08:31:01,80,6,59864,26,10,9269,530,0,Attack
14/02/2018 08:31:01,80,6,41267,36,8,-34,4712,0,Benign
14/02/2018 08:31:01,80,6,34487,43,16,1071,3262,0,Attack
14/02/2018 08:31:01,80,6,18164,36,0,9234,7936,0,Attack
14/02/2018 08:31:01,80,6,29348,20,7,650,5815,0,Attack
14/02/2018 08:31:01,80,6,85915,34,31,2495,5250,0,Benign
14/02/2018 08:31:01,80,6,90491,39,30,8719,1784,0,Attack
14/02/2018 08:31:01,80,6,68407,28,41,4059,8685,0,Benign
14/02/2018 08:31:01,80,6,19155,47,21,7696,1372,0,Attack
14/02/2018 08:31:01,80,6,36909,43,19,1696,135,0,Attack
14/02/2018 08:31:01,80,6,8784,21,10,7211,8231,0,Attack
14/02/2018 08:31:01,80,6,95971,15,5,229,8593,0,Benign
14/02/2018 08:31:01,80,6,5237,39,40,6328,7557,0,Attack
14/02/2018 08:31:01,80,6,61035,8,40,6084,9524,0,Attack
14/02/2018 08:31:01,80,6,7115,48,27,9119,7090,0,Attack
14/02/2018 08:31:01,80,6,78176,44,29,64,81,0,Benign
14/02/2018 08:31:01,80,6,74371,45,17,4498,7139,0,Benign
14/02/2018 08:31:01,80,6,23963,43,20,9735,2225,0,Benign
14/02/2018 08:31:01,80,6,34686,40,34,9242,584,0,Benign
14/02/2018 08:31:01,80,6,51316,12,21,924,2450,0,Attack
14/02/2018 08:31:01,80,6,9577,14,30,152,9974,0,Benign
14/02/2018 08:31:01,80,6,86691,19,25,4204,3267,0,Benign
14/02/2018 08:31:01,80,6,46783,46,8,5058,8527,0,Attack
14/02/2018 08:31:01,80,6,10933,37,30,9824,1321,0,Attack
14/02/2018 08:31:01,80,6,15623,18,43,235,1516,0,Benign
14/02/2018 08:31:01,80,6,94747,34,47,7242,7736,0,Attack
14/02/2018 08:31:01,80,6,38105,5,32,1313,2630,0,Attack
14/02/2018 08:31:01,80,6,4808,7,1,944,4632,0,Benign
14/02/2018 08:31:01,80,6,72161,50,30,3762,7383,0,Attack
14/02/2018 08:31:01,80,6,76942,45,2,2838,3259,0,Benign
14/02/2018 08:31:01,80,6,70464,41,9,125,7131,0,Benign
14/02/2018 08:31:01,80,6,27368,35,24,6335,3664,0,Attack
14/02/2018 08:31:01,80,6,67040,40,15,1808,9556,0,Attack
14/02/2018 08:31:01,80,6,56407,44,2,8091,9749,0,Attack
14/02/2018 08:31:01,80,6,78267,5,32,1149,1479,0,Benign
14/02/2018 08:31:01,80,6,49178,32,37,1648,9750,0,Attack
14/02/2018 08:31:01,80,6,78773,38,6,5112,3875,0,Attack
14/02/2018 08:31:01,80,6,60359,2,28,4594,8538,0,Benign
14/02/2018 08:31:01,80,6,86335,5,9,7401,2178,0,Benign
14/02/2018 08:31:01,80,6,7434,29,25,3441,3867,0,Attack
14/02/2018 08:31:01,80,6,60999,31,1,2414,2259,0,Attack
14/02/2018 08:31:01,80,6,68657,36,25,6581,6176,0,Benign
14/02/2018 08:31:01,80,6,97222,17,20,5191,4364,0,Attack
14/02/2018 08:31:01,80,6,49503,30,22,9514,2615,0,Benign
14/02/2018 08:31:01,80,6,66166,22,29,9994,1767,0,Attack
14/02/2018 08:31:01,80,6,16490,24,50,4188,581,0,Attack
14/02/2018 08:31:01,80,6,8602,9,29,4139,7133,0,Attack
14/02/2018 08:31:01,80,6,9064,30,32,594,98,0,Benign
14/02/2018 08:31:01,80,6,7282,1,24,401,3293,0,Benign
14/02/2018 08:31:01,80,6,39624,32,41,2659,5052,0,Attack
14/02/2018 08:31:01,80,6,60951,26,48,2771,7548,0,Benign
14/02/2018 08:31:01,80,6,59853,13,7,839,6533,0,Attack
14/02/2018 08:31:01,80,6,15331,50,25,4542,3997,0,Attack
14/02/2018 08:31:01,80,6,76397,22,3,6287,7466,0,Attack
14/02/2018 08:31:01,80,6,52137,30,31,1386,450,0,Attack
14/02/2018 08:31:01,80,6,45679,22,49,7502,9965,0,Benign
14/02/2018 08:31:01,80,6,17213,22,50,2152,4154,0,Attack
14/02/2018 08:31:01,80,6,70594,38,3,78,4018,0,Benign
14/02/2018 08:31:01,80,6,31102,8,44,4178,1480,0,Benign
14/02/2018 08:31:01,80,6,98881,38,5,8808,6492,0,Benign
14/02/2018 08:31:01,80,6,83704,28,11,8401,5709,0,Benign
14/02/2018 08:31:01,80,6,36258,50,13,8181,8314,0,Attack
14/02/2018 08:31:01,80,6,20306,39,14,7341,5069,0,Benign
14/02/2018 08:31:01,80,6,86157,38,43,166,9975,0,Attack
14/02/2018 08:31:01,80,6,86420,21,31,5598,3177,0,Attack
14/02/2018 08:31:01,80,6,90529,19,0,7707,257,0,Attack
14/02/2018 08:31:01,80,6,36563,44,39,7489,6011,0,Benign
14/02/2018 08:31:01,80,6,59317,46,14,7743,5531,0,Attack
14/02/2018 08:31:01,80,6,24453,42,43,6306,856,0,Attack
14/02/2018 08:31:01,80,6,1367,4,6,3384,3581,0,Attack
14/02/2018 08:31:01,80,6,20343,29,16,4646,2491,0,Attack
14/02/2018 08:31:01,80,6,5857,41,49,7872,6193,0,Attack
14/02/2018 08:31:01,80,6,90269,9,8,6644,9004,0,Attack
14/02/2018 08:31:01,80,6,27911,2,24,5721,6411,0,Attack
14/02/2018 08:31:01,80,6,57937,46,36,6278,1943,0,Benign
14/02/2018 08:31:01,80,6,8685,33,3,7579,2161,0,Benign
14/02/2018 08:31:01,80,6,14264,28,49,8535,2668,0,Attack
14/02/2018 08:31:01,80,6,30344,20,1,4312,3058,0,Benign
14/02/2018 08:31:01,80,6,19408,23,40,4673,6474,0,Benign
14/02/2018 08:31:01,80,6,62192,38,40,6217,8055,0,Benign
14/02/2018 08:31:01,80,6,25035,40,38,9605,586,0,Attack
14/02/2018 08:31:01,80,6,1965,7,23,7555,7693,0,Attack
14/02/2018 08:31:01,80,6,9305,31,43,4816,2154,0,Benign
14/02/2018 08:31:01,80,6,5068,15,39,5385,6042,0,Attack
14/02/2018 08:31:01,80,6,67424,18,6,5456,7498,0,Attack
14/02/2018 08:31:01,80,6,93734,41,6,1506,6166,0,Benign
14/02/2018 08:31:01,80,6,55183,26,46,3998,7846,0,Attack
14/02/2018 08:31:01,80,6,1527,21,2,1604,4984,0,Benign
14/02/2018 08:31:01,80,6,46966,8,22,8486,1270,0,Benign
14/02/2018 08:31:01,80,6,48384,19,6,3769,8969,0,Benign
14/02/2018 08:31:01,80,6,51620,11,28,4506,4620,0,Benign
14/02/2018 08:31:01,80,6,96371,48,32,1499,8205,0,Attack
14/02/2018 08:31:01,80,6,52703,19,10,157,3115,0,Benign
14/02/2018 08:31:01,80,6,68566,28,23,5193,4826,0,Attack
14/02/2018 08:31:01,80,6,26767,29,32,6012,5734,0,Benign
14/02/2018 08:31:01,80,6,87745,9,42,4365,686,0,Attack
14/02/2018 08:31:01,80,6,81954,24,31,8016,8520,0,Attack
14/02/2018 08:31:01,80,6,6504,14,19,9617,3688,0,Benign
14/02/2018 08:31:01,80,6,97259,20,39,9262,4248,0,Attack
14/02/2018 08:31:01,80,6,49357,46,50,4552,5602,0,Attack
14/02/2018 08:31:01,80,6,79067,31,11,8766,8477,0,Attack
14/02/2018 08:31:01,80,6,76141,30,48,830,2249,0,Benign
14/02/2018 08:31:01,80,6,3069,49,3,6169,5345,0,Benign
14/02/2018 08:31:01,80,6,18381,45,30,3537,3567,0,Benign
14/02/2018 08:31:01,80,6,18164,11,21,5867,6217,0,Attack
14/02/2018 08:31:01,80,6,49014,4,33,1983,3485,0,Benign
14/02/2018 08:31:01,80,6,38669,48,17,6904,3945,0,Benign
14/02/2018 08:31:01,80,6,75921,17,43,2128,910,0,Attack
14/02/2018 08:31:01,80,6,94963,29,42,9147,5059,0,Benign
14/02/2018 08:31:01,80,6,35289,46,36,8751,3131,0,Benign
14/02/2018 08:31:01,80,6,94325,39,22,3702,2909,0,Benign
14/02/2018 08:31:01,80,6,30667,20,15,4929,8844,0,Benign
14/02/2018 08:31:01,80,6,53036,31,27,5888,166,0,Attack
14/02/2018 08:31:01,80,6,27428,16,32,7924,5340,0,Benign
14/02/2018 08:31:01,80,6,29946,25,40,1837,2419,0,Attack
14/02/2018 08:31:01,80,6,67450,21,24,8737,2273,0,Attack
14/02/2018 08:31:01,80,6,19454,18,35,5314,8183,0,Attack
14/02/2018 08:31:01,80,6,76637,41,17,6057,7696,0,Benign
14/02/2018 08:31:01,80,6,85209,19,7,2127,1993,0,Benign
14/02/2018 08:31:01,80,6,85986,44,19,5435,381,0,Attack
14/02/2018 08:31:01,80,6,54153,44,22,4552,1260,0,Benign
14/02/2018 08:31:01,80,6,3932,47,0,5571,7366,0,Attack
14/02/2018 08:31:01,80,6,83422,10,0,3155,1203,0,Attack
14/02/2018 08:31:01,80,6,36999,15,13,8159,2999,0,Attack
14/02/2018 08:31:01,80,6,72779,17,14,3594,5937,0,Attack
14/02/2018 08:31:01,80,6,33121,25,35,3673,348,0,Attack
14/02/2018 08:31:01,80,6,15232,25,27,7674,2389,0,Benign
14/02/2018 08:31:01,80,6,68893,14,50,9196,3409,0,Benign
14/02/2018 08:31:01,80,6,62152,6,49,8821,7886,0,Benign
14/02/2018 08:31:01,80,6,82977,1,1,773,7665,0,Benign
14/02/2018 08:31:01,80,6,20501,10,0,8311,7859,0,Benign
14/02/2018 08:31:01,80,6,74404,10,29,4173,2619,0,Benign
14/02/2018 08:31:01,80,6,82219,49,10,6088,1860,0,Benign
14/02/2018 08:31:01,80,6,77337,27,38,5901,2047,0,Attack
14/02/2018 08:31:01,80,6,82374,25,7,6520,1912,0,Benign
14/02/2018 08:31:01,80,6,82036,33,35,8081,3572,0,Attack
14/02/2018 08:31:01,80,6,7315,18,4,614,1389,0,Benign
14/02/2018 08:31:01,80,6,30914,44,17,4880,2046,0,Benign
14/02/2018 08:31:01,80,6,91158,45,11,2812,7742,0,Benign
14/02/2018 08:31:01,80,6,47611,16,40,6481,5652,0,Attack
14/02/2018 08:31:01,80,6,19892,13,30,3210,4882,0,Benign
14/02/2018 08:31:01,80,6,91140,5,48,2922,12,0,Attack
14/02/2018 08:31:01,80,6,74238,34,32,7491,884,0,Attack
14/02/2018 08:31:01,80,6,6675,32,32,9640,1551,0,Attack
14/02/2018 08:31:01,80,6,87713,37,12,5056,2549,0,Attack
14/02/2018 08:31:01,80,6,90224,33,2,5610,1379,0,Benign
14/02/2018 08:31:01,80,6,1945,24,43,3174,7209,0,Attack
14/02/2018 08:31:01,80,6,66745,6,48,-99,728,0,Benign
14/02/2018 08:31:01,80,6,27914,1,17,1888,7964,0,Benign
14/02/2018 08:31:01,80,6,96820,2,27,6428,9268,0,Benign
14/02/2018 08:31:01,80,6,68762,24,49,3003,7570,0,Attack
14/02/2018 08:31:01,80,6,3607,26,13,1707,8315,0,Attack
14/02/2018 08:31:01,80,6,48598,41,37,1606,7916,0,Attack
14/02/2018 08:31:01,80,6,98655,23,29,6693,3280,0,Benign
14/02/2018 08:31:01,80,6,78257,29,14,1987,7696,0,Attack
14/02/2018 08:31:01,80,6,56884,38,5,473,6495,0,Attack
14/02/2018 08:31:01,80,6,96899,35,45,2572,9137,0,Benign
14/02/2018 08:31:01,80,6,86340,30,8,396,2176,0,Attack
14/02/2018 08:31:01,80,6,31227,49,11,4476,4829,0,Attack
14/02/2018 08:31:01,80,6,37042,44,29,8794,5291,0,Attack
