Timestamp,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Constant_Col,Label
14/02/2018 08:31:01,80,6,82598,49,31,8467,7122,0,Benign
14/02/2018 08:31:01,80,6,98097,8,38,110,8166,0,Attack
14/02/2018 08:31:01,80,6,33223,22,27,8196,27,0,Attack
14/02/2018 08:31:01,80,6,74729,44,22,7693,4179,0,Benign
14/02/2018 08:31:01,80,6,26703,49,19,9439,1594,0,Benign
14/02/2018 08:31:01,80,6,35907,39,5,8094,7609,0,Benign
14/02/2018 08:31:01,80,6,83101,40,3,701,9078,0,Benign
14/02/2018 08:31:01,80,6,60644,8,22,178,9882,0,Benign
14/02/2018 08:31:01,80,6,78256,30,0,2277,8896,0,Attack
14/02/2018 08:31:01,80,6,54928,10,44,3665,4462,0,Benign
14/02/2018 08:31:01,80,6,77437,26,21,1585,2254,0,Benign
14/02/2018 08:31:01,80,6,51865,32,0,602,5435,0,Attack
14/02/2018 08:31:01,80,6,85467,5,31,2798,6208,0,Attack
14/02/2018 08:31:01,80,6,92941,49,0,8582,4731,0,Benign
14/02/2018 08:31:01,80,6,76141,32,12,975,4467,0,Attack
14/02/2018 08:31:01,80,6,29520,37,2,7266,6421,0,Benign
14/02/2018 08:31:01,80,6,38675,36,25,8061,3013,0,Attack
14/02/2018 08:31:01,80,6,94055,10,27,9567,7755,0,Attack
14/02/2018 08:31:01,80,6,24415,44,18,9219,4506,0,Attack
14/02/2018 08:31:01,80,6,11147,13,28,2687,4505,0,Benign
14/02/2018 08:31:01,80,6,76348,38,37,2804,7953,0,Attack
14/02/2018 08:31:01,80,6,19082,46,24,393,5345,0,Attack
14/02/2018 08:31:01,80,6,26716,31,22,6819,173,0,Benign
14/02/2018 08:31:01,80,6,2385,44,22,6426,2472,0,Benign
14/02/2018 08:31:01,80,6,4376,12,34,2802,4374,0,Benign
14/02/2018 08:31:01,80,6,356,35,44,2068,2924,0,Attack
14/02/2018 08:31:01,80,6,4299,13,13,1420,924,0,Benign
14/02/2018 08:31:01,80,6,97316,43,48,5736,242,0,Attack
14/02/2018 08:31:01,80,6,66133,18,8,6751,5477,0,Benign
14/02/2018 08:31:01,80,6,42851,32,41,8764,4459,0,Benign
14/02/2018 08:31:01,80,6,81010,2,36,6974,6906,0,Attack
14/02/2018 08:31:01,80,6,32899,47,25,5458,6375,0,Attack
14/02/2018 08:31:01,80,6,54370,47,39,371,3597,0,Attack
14/02/2018 08:31:01,80,6,57415,18,46,1573,94,0,Benign
14/02/2018 08:31:01,80,6,9582,37,34,3598,8311,0,Benign
14/02/2018 08:31:01,80,6,92381,36,48,3848,824,0,Benign
14/02/2018 08:31:01,80,6,75385,29,3,4986,5145,0,Benign
14/02/2018 08:31:01,80,6,82284,40,19,7461,9736,0,Benign
14/02/2018 08:31:01,80,6,16552,15,24,8,7509,0,Attack
14/02/2018 08:31:01,80,6,67189,49,48,233,9597,0,Attack
14/02/2018 08:31:01,80,6,25703,18,50,8488,5254,0,Attack
14/02/2018 08:31:01,80,6,16470,14,19,4010,4834,0,Attack
14/02/2018 08:31:01,80,6,92294,50,16,3523,7283,0,Benign
14/02/2018 08:31:01,80,6,8902,33,8,7354,1923,0,Benign
14/02/2018 08:31:01,80,6,79014,1,26,2457,958,0,Benign
14/02/2018 08:31:01,80,6,8502,37,10,6433,5964,0,Attack
14/02/2018 08:31:01,80,6,26647,45,32,932,-71,0,Benign
14/02/2018 08:31:01,80,6,6099,36,20,9257,4401,0,Attack
14/02/2018 08:31:01,80,6,12830,2,40,5888,8133,0,Benign
14/02/2018 08:31:01,80,6,15705,37,40,1822,8484,0,Benign
14/02/2018 08:31:01,80,6,59381,47,0,2668,7091,0,Attack
14/02/2018 08:31:01,80,6,87142,24,38,464,6503,0,Attack
14/02/2018 08:31:01,80,6,52766,4,37,1697,529,0,Attack
14/02/2018 08:31:01,80,6,96337,45,43,9684,8556,0,Benign
14/02/2018 08:31:01,80,6,26763,36,0,1183,9134,0,Benign
14/02/2018 08:31:01,80,6,4116,43,26,8676,3436,0,Benign
14/02/2018 08:31:01,80,6,74240,28,15,4986,4136,0,Benign
14/02/2018 08:31:01,80,6,39229,27,27,5432,2888,0,Benign
14/02/2018 08:31:01,80,6,40239,38,2,2963,2830,0,Benign
14/02/2018 08:31:01,80,6,98653,4,15,7438,7525,0,Attack
14/02/2018 08:31:01,80,6,53382,32,44,9923,2229,0,Benign
14/02/2018 08:31:01,80,6,82011,37,29,2486,4944,0,Attack
14/02/2018 08:31:01,80,6,59059,44,19,4067,211,0,Benign
14/02/2018 08:31:01,80,6,57423,15,1,6821,77,0,Attack
14/02/2018 08:31:01,80,6,55897,18,13,9221,7401,0,Attack
14/02/2018 08:31:01,80,6,12045,13,19,8541,8106,0,Benign
14/02/2018 08:31:01,80,6,70113,10,3,8501,8412,0,Benign
14/02/2018 08:31:01,80,6,39649,13,47,4587,1786,0,Attack
14/02/2018 08:31:01,80,6,2781,2,42,8223,901,0,Benign
14/02/2018 08:31:01,80,6,1157,4,9,4030,1814,0,Attack
14/02/2018 08:31:01,80,6,38841,4,42,5440,9372,0,Benign
14/02/2018 08:31:01,80,6,5587,41,19,3634,2062,0,Benign
14/02/2018 08:31:01,80,6,74399,43,9,6885,5101,0,Attack
14/02/2018 08:31:01,80,6,93957,14,31,3129,1515,0,Attack
14/02/2018 08:31:01,80,6,53905,1,18,2946,3519,0,Attack
14/02/2018 08:31:01,80,6,4429,40,22,3802,8390,0,Benign
14/02/2018 08:31:01,80,6,17989,24,34,7250,5718,0,Benign
14/02/2018 08:31:01,80,6,49036,22,37,8523,2126,0,Attack
14/02/2018 08:31:01,80,6,45185,10,29,1694,9757,0,Attack
14/02/2018 08:31:01,80,6,58046,39,25,9123,8736,0,Benign
14/02/2018 08:31:01,80,6,33984,25,38,5902,4824,0,Attack
14/02/2018 08:31:01,80,6,64119,41,49,8408,8619,0,Attack
14/02/2018 08:31:01,80,6,24220,45,11,655,5277,0,Attack
14/02/2018 08:31:01,80,6,57787,37,50,8915,1580,0,Attack
14/02/2018 08:31:01,80,6,75659,50,44,3101,4444,0,Benign
14/02/2018 08:31:01,80,6,85393,50,48,195,8849,0,Benign
14/02/2018 08:31:01,80,6,98534,16,50,7113,689,0,Attack
14/02/2018 08:31:01,80,6,32804,41,38,4993,5376,0,Attack
14/02/2018 08:31:01,80,6,86610,41,25,9452,5029,0,Attack
14/02/2018 08:31:01,80,6,44373,10,35,7202,2377,0,Attack
14/02/2018 08:31:01,80,6,85563,10,12,3802,2413,0,Attack
14/02/2018 08:31:01,80,6,57327,27,22,5877,1931,0,Attack
14/02/2018 08:31:01,80,6,9499,33,7,7217,4058,0,Attack
14/02/2018 08:31:01,80,6,59561,1,47,147,455,0,Attack
14/02/2018 08:31:01,80,6,19344,8,36,9047,2768,0,Attack
14/02/2018 08:31:01,80,6,18982,28,25,8971,7723,0,Attack
14/02/2018 08:31:01,80,6,27183,50,13,6860,4014,0,Attack
14/02/2018 08:31:01,80,6,38328,16,24,2978,1410,0,Benign
14/02/2018 08:31:01,80,6,46683,6,35,2200,2744,0,Attack
14/02/2018 08:31:01,80,6,38756,37,33,7869,4587,0,Benign
14/02/2018 08:31:01,80,6,32820,1,1,3121,500,0,Attack
14/02/2018 08:31:01,80,6,76700,31,38,5959,825,0,Attack
14/02/2018 08:31:01,80,6,93272,37,20,5051,9960,0,Benign
14/02/2018 08:31:01,80,6,50772,47,33,1287,3602,0,Attack
14/02/2018 08:31:01,80,6,54011,13,30,6179,3062,0,Attack
14/02/2018 08:31:01,80,6,13675,16,50,4331,4596,0,Attack
14/02/2018 08:31:01,80,6,42435,36,0,9368,1886,0,Attack
14/02/2018 08:31:01,80,6,70804,10,14,6297,5029,0,Benign
14/02/2018 08:31:01,80,6,59164,14,4,4913,538,0,Benign
14/02/2018 08:31:01,80,6,46079,10,12,1562,531,0,Benign
14/02/2018 08:31:01,80,6,76104,37,13,3310,6303,0,Attack
14/02/2018 08:31:01,80,6,11170,28,35,908,473,0,Attack
14/02/2018 08:31:01,80,6,740,34,46,5570,1471,0,Benign
14/02/2018 08:31:01,80,6,37073,24,2,8997,9641,0,Attack
14/02/2018 08:31:01,80,6,86961,15,16,3122,1488,0,Benign
14/02/2018 08:31:01,80,6,1894,31,42,4260,9322,0,Attack
14/02/2018 08:31:01,80,6,62690,20,23,6655,7599,0,Benign
14/02/2018 08:31:01,80,6,94121,27,30,232,7561,0,Benign
14/02/2018 08:31:01,80,6,27190,48,39,3598,4388,0,Benign
14/02/2018 08:31:01,80,6,36319,49,28,9937,2631,0,Benign
14/02/2018 08:31:01,80,6,30963,25,50,644,5594,0,Attack
14/02/2018 08:31:01,80,6,42901,16,24,526,5852,0,Benign
14/02/2018 08:31:01,80,6,44708,46,21,7078,8428,0,Attack
14/02/2018 08:31:01,80,6,82242,31,45,7020,2864,0,Benign
14/02/2018 08:31:01,80,6,54257,44,7,5149,9886,0,Benign
14/02/2018 08:31:01,80,6,9718,11,36,7374,8102,0,Attack
14/02/2018 08:31:01,80,6,70131,12,28,9882,1504,0,Benign
14/02/2018 08:31:01,80,6,10844,35,8,6961,3089,0,Benign
14/02/2018 08:31:01,80,6,7017,36,47,8586,8113,0,Attack
14/02/2018 08:31:01,80,6,8548,26,3,7400,8649,0,Attack
14/02/2018 08:31:01,80,6,70568,17,27,6484,3964,0,Benign
14/02/2018 08:31:01,80,6,46104,7,16,1640,4324,0,Benign
14/02/2018 08:31:01,80,6,72217,29,14,2341,1620,0,Benign
14/02/2018 08:31:01,80,6,13864,35,3,7198,1812,0,Benign
14/02/2018 08:31:01,80,6,65884,3,40,4950,3849,0,Attack
14/02/2018 08:31:01,80,6,67751,2,15,2780,2622,0,Attack
14/02/2018 08:31:01,80,6,84908,28,39,4341,3043,0,Attack
14/02/2018 08:31:01,80,6,6581,44,46,1227,2652,0,Attack
14/02/2018 08:31:01,80,6,99940,9,22,6688,2517,0,Attack
14/02/2018 08:31:01,80,6,15332,39,33,1821,5421,0,Attack
14/02/2018 08:31:01,80,6,21650,31,29,3684,7726,0,Attack
14/02/2018 08:31:01,80,6,85582,38,49,5599,6976,0,Attack
14/02/2018 08:31:01,80,6,51440,47,50,3382,6779,0,Attack
14/02/2018 08:31:01,80,6,44131,22,33,6774,2623,0,Attack
14/02/2018 08:31:01,80,6,35458,3,30,6702,5710,0,Attack
14/02/2018 08:31:01,80,6,2114,43,13,6052,8510,0,Benign
14/02/2018 08:31:01,80,6,2688,44,45,50,5556,0,Benign
14/02/2018 08:31:01,80,6,58886,29,43,6964,4132,0,Attack
14/02/2018 08:31:01,80,6,88569,5,43,2191,4553,0,Benign
14/02/2018 08:31:01,80,6,32935,10,41,1456,7609,0,Benign
14/02/2018 08:31:01,80,6,42732,41,3,7879,9868,0,Benign
14/02/2018 08:31:01,80,6,7103,29,20,7377,7056,0,Attack
14/02/2018 08:31:01,80,6,69550,34,0,776,266,0,Benign
14/02/2018 08:31:01,80,6,65371,12,2,7724,4301,0,Benign
14/02/2018 08:31:01,80,6,9790,13,28,9464,5076,0,Benign
14/02/2018 08:31:01,80,6,44256,5,19,6927,4182,0,Attack
14/02/2018 08:31:01,80,6,3934,48,30,4403,9041,0,Attack
14/02/2018 08:31:01,80,6,35724,43,12,8396,1054,0,Attack
14/02/2018 08:31:01,80,6,99687,45,30,4975,7391,0,Attack
14/02/2018 08:31:01,80,6,87238,3,4,1368,1000,0,Benign
14/02/2018 08:31:01,80,6,34122,13,31,3639,3594,0,Benign
14/02/2018 08:31:01,80,6,51155,38,24,3442,9703,0,Benign
14/02/2018 08:31:01,80,6,2193,46,21,6237,2775,0,Attack
14/02/2018 08:31:01,80,6,68097,50,19,2836,-19,0,Benign
14/02/2018 08:31:01,80,6,86634,42,29,4742,75,0,Benign
14/02/2018 08:31:01,80,6,44447,8,16,6178,3068,0,Attack
14/02/2018 08:31:01,80,6,46139,32,45,6585,483,0,Attack
14/02/2018 08:31:01,80,6,28290,3,50,7979,9788,0,Benign
14/02/2018 08:31:01,80,6,99463,47,34,5320,1499,0,Benign
14/02/2018 08:31:01,80,6,84817,20,41,1929,4855,0,Benign
14/02/2018 08:31:01,80,6,36714,40,21,7453,9183,0,Attack
14/02/2018 08:31:01,80,6,53203,41,6,7037,1805,0,Benign
14/02/2018 08:31:01,80,6,10685,24,6,3797,3637,0,Attack
14/02/2018 08:31:01,80,6,97118,25,4,3004,2252,0,Attack
14/02/2018 08:31:01,80,6,84657,42,44,9120,1078,0,Benign
14/02/2018 08:31:01,80,6,97211,20,5,4151,5296,0,Attack
14/02/2018 08:31:01,80,6,88491,34,29,6971,5474,0,Attack
14/02/2018 08:31:01,80,6,64856,45,0,3312,5251,0,Benign
14/02/2018 08:31:01,80,6,8725,29,23,2699,4915,0,Attack
14/02/2018 08:31:01,80,6,42909,45,36,5529,8973,0,Benign
14/02/2018 08:31:01,80,6,44089,7,1,3280,9066,0,Attack
14/02/2018 08:31:01,80,6,9708,27,16,341,1847,0,Attack
14/02/2018 08:31:01,80,6,24944,2,18,1831,8775,0,Attack
14/02/2018 08:31:01,80,6,6848,9,30,531,4468,0,Attack
14/02/2018 08:31:01,80,6,78837,27,19,5814,3772,0,Attack
14/02/2018 08:31:01,80,6,4167,46,33,3505,2492,0,Attack
14/02/2018 08:31:01,80,6,79434,4,42,2374,4647,0,Attack
14/02/2018 08:31:01,80,6,42974,20,11,6543,5660,0,Benign
14/02/2018 08:31:01,80,6,64154,5,32,277,3177,0,Benign
14/02/2018 08:31:01,80,6,99438,29,19,8190,5000,0,Attack
14/02/2018 08:31:01,80,6,2729,1,14,5262,8068,0,Attack
14/02/2018 08:31:01,80,6,80861,5,28,5478,9771,0,Attack
14/02/2018 08:31:01,80,6,62797,19,29,6970,402,0,Attack
14/02/2018 08:31:01,80,6,80420,34,21,6874,4325,0,Benign
14/02/2018 08:31:01,80,6,28878,19,43,8013,689,0,Benign
14/02/2018 08:31:01,80,6,81200,32,24,2335,2973,0,Attack
14/02/2018 08:31:01,80,6,40933,29,37,2505,6130,0,Attack
14/02/2018 08:31:01,80,6,10974,8,28,6267,5486,0,Attack
14/02/2018 08:31:01,80,6,37673,47,2,1095,2424,0,Attack
14/02/2018 08:31:01,80,6,48949,35,49,2938,1904,0,Attack
14/02/2018 08:31:01,80,6,7192,35,44,2534,4163,0,Benign
14/02/2018 08:31:01,80,6,31674,15,0,829,9357,0,Benign
14/02/2018 08:31:01,80,6,89081,41,46,4972,8106,0,Benign
14/02/2018 08:31:01,80,6,35013,10,47,5405,1299,0,Benign
14/02/2018 08:31:01,80,6,8620,4,0,3382,2214,0,Benign
14/02/2018 08:31:01,80,6,47340,44,44,7034,6707,0,Benign
14/02/2018 08:31:01,80,6,92485,6,14,9680,5697,0,Attack
14/02/2018 08:31:01,80,6,12746,13,37,3667,4928,0,Benign
14/02/2018 08:31:01,80,6,60576,34,13,7433,238,0,Attack
14/02/2018 08:31:01,80,6,47756,29,25,2270,607,0,Benign
14/02/2018 08:31:01,80,6,68024,29,27,1256,5355,0,Benign
14/02/2018 08:31:01,80,6,20001,40,50,7177,659,0,Benign
14/02/2018 08:31:01,80,6,61849,15,18,9972,522,0,Attack
14/02/2018 08:31:01,80,6,41238,12,39,6345,2157,0,Benign
14/02/2018 08:31:01,80,6,54803,22,19,5827,2094,0,Attack
14/02/2018 08:31:01,80,6,27292,15,47,5351,4804,0,Benign
14/02/2018 08:31:01,80,6,15052,39,46,2519,1794,0,Benign
14/02/2018 08:31:01,80,6,52715,45,9,2224,1199,0,Attack
14/02/2018 08:31:01,80,6,95807,8,21,1978,637,0,Benign
14/02/2018 08:31:01,80,6,77779,40,48,7322,2917,0,Benign
14/02/2018 08:31:01,80,6,76208,34,1,4862,7133,0,Benign
14/02/2018 08:31:01,80,6,90231,48,11,1641,6505,0,Benign
14/02/2018 08:31:01,80,6,60902,33,44,4884,5669,0,Benign
14/02/2018 08:31:01,80,6,11749,5,2,5142,5063,0,Attack
14/02/2018 08:31:01,80,6,74630,8,37,1528,8819,0,Attack
14/02/2018 08:31:01,80,6,90475,17,39,9710,7960,0,Attack
14/02/2018 08:31:01,80,6,40057,11,41,9280,6990,0,Benign
14/02/2018 08:31:01,80,6,35254,11,40,7047,3322,0,Attack
14/02/2018 08:31:01,80,6,69302,17,48,5103,8330,0,Benign
14/02/2018 08:31:01,80,6,80076,15,0,6030,3154,0,Attack
14/02/2018 08:31:01,80,6,84569,47,27,8825,3574,0,Benign
14/02/2018 08:31:01,80,6,56956,13,10,9015,3001,0,Benign
14/02/2018 08:31:01,80,6,84184,39,8,2321,5669,0,Attack
14/02/2018 08:31:01,80,6,59780,1,45,2812,2896,0,Attack
14/02/2018 08:31:01,80,6,41253,17,13,9200,4075,0,Benign
14/02/2018 08:31:01,80,6,48439,26,33,6272,7082,0,Benign
14/02/2018 08:31:01,80,6,4436,12,2,5728,2828,0,Attack
14/02/2018 08:31:01,80,6,70252,33,50,3603,8613,0,Attack
14/02/2018 08:31:01,80,6,42320,30,25,9999,4857,0,Attack
14/02/2018 08:31:01,80,6,98495,6,6,3930,69,0,Benign
14/02/2018 08:31:01,80,6,12000,40,18,4573,8957,0,Attack
14/02/2018 08:31:01,80,6,90661,3,30,1756,1567,0,Attack
14/02/2018 08:31:01,80,6,53872,28,3,9597,6739,0,Attack
14/02/2018 08:31:01,80,6,69814,13,1,3582,3806,0,Benign
14/02/2018 08:31:01,80,6,20446,18,8,4917,3227,0,Benign
14/02/2018 08:31:01,80,6,423,32,28,4504,7354,0,Benign
14/02/2018 08:31:01,80,6,83447,12,33,8415,4884,0,Attack
14/02/2018 08:31:01,80,6,86231,24,22,3973,4898,0,Benign
14/02/2018 08:31:01,80,6,98991,48,10,3831,2165,0,Benign
14/02/2018 08:31:01,80,6,68739,45,50,7688,6465,0,Attack
14/02/2018 08:31:01,80,6,48640,22,23,3139,6081,0,Attack
14/02/2018 08:31:01,80,6,57220,31,4,7681,5643,0,Benign
14/02/2018 08:31:01,80,6,57462,5,20,7480,5715,0,Attack
14/02/2018 08:31:01,80,6,15153,11,20,7229,3375,0,Benign
14/02/2018 08:31:01,80,6,24209,43,35,1687,5161,0,Benign
14/02/2018 08:31:01,80,6,10077,34,9,6608,6139,0,Benign
14/02/2018 08:31:01,80,6,47090,9,26,8805,2292,0,Attack
14/02/2018 08:31:01,80,6,255,2,34,6602,9845,0,Attack
14/02/2018 08:31:01,80,6,39152,20,6,7642,3062,0,Benign
14/02/2018 08:31:01,80,6,7370,38,43,4694,1816,0,Attack
14/02/2018 08:31:01,80,6,75590,39,18,6373,6976,0,Benign
14/02/2018 08:31:01,80,6,66525,49,50,6282,3909,0,Benign
14/02/2018 08:31:01,80,6,53203,42,21,6617,2765,0,Benign
14/02/2018 08:31:01,80,6,76726,9,23,8120,4606,0,Attack
14/02/2018 08:31:01,80,6,52353,4,38,6473,9843,0,Attack
14/02/2018 08:31:01,80,6,90858,22,28,778,6152,0,Attack
14/02/2018 08:31:01,80,6,88671,8,21,3954,1910,0,Attack
14/02/2018 08:31:01,80,6,66093,44,28,1981,7262,0,Attack
14/02/2018 08:31:01,80,6,94984,13,5,586,8224,0,Benign
14/02/2018 08:31:01,80,6,60691,30,10,7566,7538,0,Attack
14/02/2018 08:31:01,80,6,5770,19,16,8454,8057,0,Attack
14/02/2018 08:31:01,80,6,42338,32,31,112,6946,0,Attack
14/02/2018 08:31:01,80,6,95841,49,9,3353,2466,0,Attack
14/02/2018 08:31:01,80,6,28418,24,15,5433,723,0,Attack
